,Unnamed: 0,Unnamed: 0.1,Position,PC,EPC,Wastage,Variance,Checkers,6,5,4,3,2,1,CG,Description,Matussek,7N+1,EPC - 7N+1,Ace+Deuce,A+D/2+T/4,REPC,ODD C,AdjCG,REPC?,Double0,PREDICTION,High,Medium,Low,Rollish,acedeuce
2779,2779,2779,222036,27.0,39.4,12.4,0.49,9.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,Rollish,,36.0,3.4,3.0,3.5,,1.0,2.5,,False,,False,False,False,True,3.0
2780,2780,2780,104424,27.0,44.1,17.1,0.49,11.0,0.0,1.0,0.0,4.0,4.0,2.0,2.5,Rollish,,43.0,1.1,6.0,5.0,,1.0,2.0,,False,,False,False,False,True,6.0
2781,2781,2781,1004334,27.0,44.2,17.2,0.49,11.0,1.0,0.0,0.0,4.0,3.0,3.0,2.5,Rollish,,43.0,1.2,6.0,5.5,,1.0,2.0,,False,,False,False,False,True,6.0
2782,2782,2782,42216,27.0,38.8,11.8,0.5,9.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,Low,,36.0,2.8,3.0,2.5,,1.0,2.5,,False,,False,False,True,False,3.0
2783,2783,2783,311136,27.0,39.5,12.5,0.5,9.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,Low,,36.0,3.5,4.0,3.75,,1.0,2.5,,False,,False,False,True,False,4.0
2784,2784,2784,302226,27.0,39.7,12.7,0.5,9.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,Low,,36.0,3.7,4.0,3.5,,1.0,2.5,,False,,False,False,True,False,4.0
2785,2785,2785,1111335,27.0,40.9,13.9,0.5,10.0,1.0,1.0,1.0,1.0,3.0,3.0,2.7,Rollish,,36.0,4.9,6.0,4.75,,0.0,2.7,,False,,False,False,False,True,6.0
2786,2786,2786,15324,27.0,44.3,17.3,0.5,11.0,0.0,0.0,1.0,5.0,3.0,2.0,2.5,Rollish,,43.0,1.3,5.0,4.75,,1.0,2.0,,False,,False,False,False,True,5.0
2787,2787,2787,41244,27.0,44.6,17.6,0.5,11.0,0.0,0.0,4.0,1.0,2.0,4.0,2.5,Rollish,,43.0,1.6,6.0,5.25,,1.0,2.0,,False,,False,False,False,True,6.0
2788,2788,2788,22533,27.0,44.8,17.8,0.5,12.0,0.0,0.0,2.0,2.0,5.0,3.0,2.3,Rollish,,43.0,1.8,8.0,6.0,,0.0,2.3,,False,,False,False,False,True,8.0
2789,2789,2789,2012136,27.0,40.1,13.1,0.51,9.0,2.0,0.0,1.0,2.0,1.0,3.0,3.0,Low,,36.0,4.1,4.0,4.0,,1.0,2.5,,False,,False,False,True,False,4.0
2790,2790,2790,212235,27.0,40.1,13.1,0.51,10.0,0.0,2.0,1.0,2.0,2.0,3.0,2.7,Low,,36.0,4.1,5.0,4.5,,0.0,2.7,,False,,False,False,True,False,5.0
2791,2791,2791,105234,27.0,44.5,17.5,0.51,11.0,0.0,1.0,0.0,5.0,2.0,3.0,2.5,Rollish,,43.0,1.5,5.0,5.25,,1.0,2.0,,False,,False,False,False,True,5.0
2792,2792,2792,131154,27.0,44.8,17.8,0.51,11.0,0.0,1.0,3.0,1.0,1.0,5.0,2.5,Rollish,,43.0,1.8,6.0,5.75,,1.0,2.0,,False,,False,False,False,True,6.0
2793,2793,2793,203244,27.0,44.9,17.9,0.51,11.0,0.0,2.0,0.0,3.0,2.0,4.0,2.5,Rollish,,43.0,1.9,6.0,5.75,,1.0,2.0,,False,,False,False,False,True,6.0
2794,2794,2794,14433,27.0,44.8,17.8,0.51,12.0,0.0,0.0,1.0,4.0,4.0,3.0,2.3,Rollish,,43.0,1.8,7.0,6.0,,0.0,2.3,,False,,False,False,False,True,7.0
2795,2795,2795,2110227,27.0,37.2,10.2,0.52,8.0,2.0,1.0,1.0,0.0,2.0,2.0,3.4,Low,,29.0,8.2,4.0,3.0,,0.0,3.4,,False,,False,False,True,False,4.0
2796,2796,2796,1201326,27.0,39.6,12.6,0.52,9.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,Low,,36.0,3.6,5.0,3.75,,1.0,2.5,,False,,False,False,True,False,5.0
2797,2797,2797,1202136,27.0,39.7,12.7,0.52,9.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,Low,,36.0,3.7,4.0,4.0,,1.0,2.5,,False,,False,False,True,False,4.0
2798,2798,2798,2020236,27.0,40.7,13.7,0.52,9.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,Low,,36.0,4.7,5.0,4.0,,1.0,2.5,,False,,False,False,True,False,5.0
2799,2799,2799,1022235,27.0,41.1,14.1,0.52,10.0,1.0,0.0,2.0,2.0,2.0,3.0,2.7,Low,,36.0,5.1,5.0,4.5,,0.0,2.7,,False,,False,False,True,False,5.0
2800,2800,2800,14514,27.0,44.4,17.4,0.52,11.0,0.0,0.0,1.0,4.0,5.0,1.0,2.5,Rollish,,43.0,1.4,6.0,4.5,,1.0,2.0,,False,,False,False,False,True,6.0
2801,2801,2801,1020534,27.0,44.7,17.7,0.52,11.0,1.0,0.0,2.0,0.0,5.0,3.0,2.5,Rollish,,43.0,1.7,8.0,5.5,,1.0,2.0,,False,,False,False,False,True,8.0
2802,2802,2802,2102127,27.0,37.3,10.3,0.53,8.0,2.0,1.0,0.0,2.0,1.0,2.0,3.4,Low,,29.0,8.3,3.0,3.0,,0.0,3.4,,False,,False,False,True,False,3.0
2803,2803,2803,122406,27.0,38.8,11.8,0.53,9.0,0.0,1.0,2.0,2.0,4.0,0.0,3.0,Low,,36.0,2.8,4.0,2.5,,1.0,2.5,,False,,False,False,True,False,4.0
2804,2804,2804,2110146,27.0,40.6,13.6,0.53,9.0,2.0,1.0,1.0,0.0,1.0,4.0,3.0,Low,,36.0,4.6,5.0,4.5,,1.0,2.5,,False,,False,False,True,False,5.0
2805,2805,2805,42054,27.0,45.0,18.0,0.53,11.0,0.0,0.0,4.0,2.0,0.0,5.0,2.5,Rollish,,43.0,2.0,5.0,5.5,,1.0,2.0,,False,,False,False,False,True,5.0
2806,2806,2806,1022154,27.0,44.6,17.6,0.53,11.0,1.0,0.0,2.0,2.0,1.0,5.0,2.5,Rollish,,43.0,1.6,6.0,6.0,,1.0,2.0,,False,,False,False,False,True,6.0
2807,2807,2807,32253,27.0,45.2,18.2,0.53,12.0,0.0,0.0,3.0,2.0,2.0,5.0,2.3,Rollish,,43.0,2.2,7.0,6.5,,0.0,2.3,,False,,False,False,False,True,7.0
2808,2808,2808,2012217,27.0,36.9,9.9,0.54,8.0,2.0,0.0,1.0,2.0,2.0,1.0,3.4,Low,,29.0,7.9,3.0,2.5,,0.0,3.4,,False,,False,False,True,False,3.0
2809,2809,2809,1013325,27.0,41.2,14.2,0.54,10.0,1.0,0.0,1.0,3.0,3.0,2.0,2.7,Low,,36.0,5.2,5.0,4.25,,0.0,2.7,,False,,False,False,True,False,5.0
2810,2810,2810,1103235,27.0,41.9,14.9,0.54,10.0,1.0,1.0,0.0,3.0,2.0,3.0,2.7,Low,,36.0,5.9,5.0,4.75,,0.0,2.7,,False,,False,False,True,False,5.0
2811,2811,2811,2111118,27.0,34.6,7.6,0.54,7.0,2.0,1.0,1.0,1.0,1.0,1.0,3.9,Medium,,29.0,5.6,2.0,1.75,,1.0,3.4,,False,,False,True,False,False,2.0
2812,2812,2812,2002335,27.0,43.0,16.0,0.54,10.0,2.0,0.0,0.0,2.0,3.0,3.0,2.7,Rollish,,36.0,7.0,6.0,5.0,,0.0,2.7,,False,,False,False,False,True,6.0
2813,2813,2813,22452,27.0,50.4,23.4,0.54,13.0,0.0,0.0,2.0,2.0,4.0,5.0,2.1,Rollish,,50.0,0.4,9.0,7.5,,1.0,1.6,,False,,False,False,False,True,9.0
2814,2814,2814,13461,27.0,50.8,23.8,0.54,14.0,0.0,0.0,1.0,3.0,4.0,6.0,1.9,Rollish,,50.0,0.8,10.0,8.75,,0.0,1.9,,False,,False,False,False,True,10.0
2815,2815,2815,204216,27.0,39.3,12.3,0.55,9.0,0.0,2.0,0.0,4.0,2.0,1.0,3.0,Low,,36.0,3.3,3.0,3.0,,1.0,2.5,,False,,False,False,True,False,3.0
2816,2816,2816,1103316,27.0,39.2,12.2,0.55,9.0,1.0,1.0,0.0,3.0,3.0,1.0,3.0,Low,,36.0,3.2,4.0,3.25,,1.0,2.5,,False,,False,False,True,False,4.0
2817,2817,2817,2010435,27.0,43.1,16.1,0.55,10.0,2.0,0.0,1.0,0.0,4.0,3.0,2.7,Low,,36.0,7.1,7.0,5.0,,0.0,2.7,,False,,False,False,True,False,7.0
2818,2818,2818,1122027,27.0,36.7,9.7,0.55,8.0,1.0,1.0,2.0,2.0,0.0,2.0,3.4,Medium,,29.0,7.7,2.0,2.5,,0.0,3.4,,False,,False,True,False,False,2.0
2819,2819,2819,1112307,27.0,36.8,9.8,0.55,8.0,1.0,1.0,1.0,2.0,3.0,0.0,3.4,Medium,,29.0,7.8,3.0,2.0,,0.0,3.4,,False,,False,True,False,False,3.0
2820,2820,2820,1202217,27.0,37.0,10.0,0.55,8.0,1.0,2.0,0.0,2.0,2.0,1.0,3.4,Medium,,29.0,8.0,3.0,2.5,,0.0,3.4,,False,,False,True,False,False,3.0
2821,2821,2821,1210317,27.0,37.4,10.4,0.55,8.0,1.0,2.0,1.0,0.0,3.0,1.0,3.4,Medium,,29.0,8.4,4.0,2.5,,0.0,3.4,,False,,False,True,False,False,4.0
2822,2822,2822,2020317,27.0,37.7,10.7,0.55,8.0,2.0,0.0,2.0,0.0,3.0,1.0,3.4,Medium,,29.0,8.7,4.0,2.5,,0.0,3.4,,False,,False,True,False,False,4.0
2823,2823,2823,6414,27.0,44.7,17.7,0.55,11.0,0.0,0.0,0.0,6.0,4.0,1.0,2.5,Rollish,,43.0,1.7,5.0,4.5,,1.0,2.0,,False,,False,False,False,True,5.0
2824,2824,2824,120624,27.0,44.9,17.9,0.55,11.0,0.0,1.0,2.0,0.0,6.0,2.0,2.5,Rollish,,43.0,1.9,8.0,5.0,,1.0,2.0,,False,,False,False,False,True,8.0
2825,2825,2825,6333,27.0,45.3,18.3,0.55,12.0,0.0,0.0,0.0,6.0,3.0,3.0,2.3,Rollish,,43.0,2.3,6.0,6.0,,0.0,2.3,,False,,False,False,False,True,6.0
2826,2826,2826,103452,27.0,50.3,23.3,0.55,13.0,0.0,1.0,0.0,3.0,4.0,5.0,2.1,Rollish,,50.0,0.3,9.0,7.75,,1.0,1.6,,False,,False,False,False,True,9.0
2827,2827,2827,14352,27.0,50.4,23.4,0.55,13.0,0.0,0.0,1.0,4.0,3.0,5.0,2.1,Rollish,,50.0,0.4,8.0,7.5,,1.0,1.6,,False,,False,False,False,True,8.0
2828,2828,2828,23262,27.0,50.5,23.5,0.55,13.0,0.0,0.0,2.0,3.0,2.0,6.0,2.1,Rollish,,50.0,0.5,8.0,7.75,,1.0,1.6,,False,,False,False,False,True,8.0
2829,2829,2829,31362,27.0,50.7,23.7,0.55,13.0,0.0,0.0,3.0,1.0,3.0,6.0,2.1,Rollish,,50.0,0.7,9.0,7.75,,1.0,1.6,,False,,False,False,False,True,9.0
2830,2830,2830,1003362,27.0,50.5,23.5,0.55,13.0,1.0,0.0,0.0,3.0,3.0,6.0,2.1,Rollish,,50.0,0.5,9.0,8.25,,1.0,1.6,,False,,False,False,False,True,9.0
2831,2831,2831,12651,27.0,50.8,23.8,0.55,14.0,0.0,0.0,1.0,2.0,6.0,5.0,1.9,Rollish,,50.0,0.8,11.0,8.5,,0.0,1.9,,False,,False,False,False,True,11.0
2832,2832,2832,51126,27.0,39.4,12.4,0.56,9.0,0.0,0.0,5.0,1.0,1.0,2.0,3.0,Low,,36.0,3.4,3.0,2.75,,1.0,2.5,,False,,False,False,True,False,3.0
2833,2833,2833,1104126,27.0,39.3,12.3,0.56,9.0,1.0,1.0,0.0,4.0,1.0,2.0,3.0,Low,,36.0,3.3,3.0,3.5,,1.0,2.5,,False,,False,False,True,False,3.0
2834,2834,2834,3000336,27.0,42.4,15.4,0.56,9.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,Low,,36.0,6.4,6.0,4.5,,1.0,2.5,,False,,False,False,True,False,6.0
2835,2835,2835,131235,27.0,40.4,13.4,0.56,10.0,0.0,1.0,3.0,1.0,2.0,3.0,2.7,Low,,36.0,4.4,5.0,4.25,,0.0,2.7,,False,,False,False,True,False,5.0
2836,2836,2836,1120245,27.0,42.4,15.4,0.56,10.0,1.0,1.0,2.0,0.0,2.0,4.0,2.7,Low,,36.0,6.4,6.0,5.0,,0.0,2.7,,False,,False,False,True,False,6.0
2837,2837,2837,103614,27.0,44.6,17.6,0.56,11.0,0.0,1.0,0.0,3.0,6.0,1.0,2.5,Low,,43.0,1.6,7.0,4.75,,1.0,2.0,,False,,False,False,True,False,7.0
2838,2838,2838,3010218,27.0,36.3,9.3,0.56,7.0,3.0,0.0,1.0,0.0,2.0,1.0,3.9,Medium,,29.0,7.3,3.0,2.0,,1.0,3.4,,False,,False,True,False,False,3.0
2839,2839,2839,1130127,27.0,37.2,10.2,0.56,8.0,1.0,1.0,3.0,0.0,1.0,2.0,3.4,Medium,,29.0,8.2,3.0,2.5,,0.0,3.4,,False,,False,True,False,False,3.0
2840,2840,2840,121353,27.0,45.9,18.9,0.56,12.0,0.0,1.0,2.0,1.0,3.0,5.0,2.3,Rollish,,43.0,2.9,8.0,6.75,,0.0,2.3,,False,,False,False,False,True,8.0
2841,2841,2841,13542,27.0,50.2,23.2,0.56,13.0,0.0,0.0,1.0,3.0,5.0,4.0,2.1,Rollish,,50.0,0.2,9.0,7.25,,1.0,1.6,,False,,False,False,False,True,9.0
2842,2842,2842,102642,27.0,50.3,23.3,0.56,13.0,0.0,1.0,0.0,2.0,6.0,4.0,2.1,Rollish,,50.0,0.3,10.0,7.5,,1.0,1.6,,False,,False,False,False,True,10.0
2843,2843,2843,5442,27.0,50.4,23.4,0.56,13.0,0.0,0.0,0.0,5.0,4.0,4.0,2.1,Rollish,,50.0,0.4,8.0,7.25,,1.0,1.6,,False,,False,False,False,True,8.0
2844,2844,2844,310326,27.0,40.1,13.1,0.57,9.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,Low,,36.0,4.1,5.0,3.5,,1.0,2.5,,False,,False,False,True,False,5.0
2845,2845,2845,1113036,27.0,39.8,12.8,0.57,9.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,Low,,36.0,3.8,3.0,3.75,,1.0,2.5,,False,,False,False,True,False,3.0
2846,2846,2846,33225,27.0,39.6,12.6,0.57,10.0,0.0,0.0,3.0,3.0,2.0,2.0,2.7,Low,,36.0,3.6,4.0,3.75,,0.0,2.7,,False,,False,False,True,False,4.0
2847,2847,2847,123135,27.0,40.3,13.3,0.57,10.0,0.0,1.0,2.0,3.0,1.0,3.0,2.7,Low,,36.0,4.3,4.0,4.25,,0.0,2.7,,False,,False,False,True,False,4.0
2848,2848,2848,1102425,27.0,41.8,14.8,0.57,10.0,1.0,1.0,0.0,2.0,4.0,2.0,2.7,Low,,36.0,5.8,6.0,4.5,,0.0,2.7,,False,,False,False,True,False,6.0
2849,2849,2849,1200435,27.0,43.6,16.6,0.57,10.0,1.0,2.0,0.0,0.0,4.0,3.0,2.7,Low,,36.0,7.6,7.0,5.0,,0.0,2.7,,False,,False,False,True,False,7.0
2850,2850,2850,2120028,27.0,35.9,8.9,0.57,7.0,2.0,1.0,2.0,0.0,0.0,2.0,3.9,Medium,,29.0,6.9,2.0,2.0,,1.0,3.4,,False,,False,True,False,False,2.0
2851,2851,2851,2200218,27.0,36.3,9.3,0.57,7.0,2.0,2.0,0.0,0.0,2.0,1.0,3.9,Medium,,29.0,7.3,3.0,2.0,,1.0,3.4,,False,,False,True,False,False,3.0
2852,2852,2852,302307,27.0,37.9,10.9,0.57,8.0,0.0,3.0,0.0,2.0,3.0,0.0,3.4,Medium,,29.0,8.9,3.0,2.0,,0.0,3.4,,False,,False,True,False,False,3.0
2853,2853,2853,1121217,27.0,35.8,8.8,0.57,8.0,1.0,1.0,2.0,1.0,2.0,1.0,3.4,Medium,,29.0,6.8,3.0,2.25,,0.0,3.4,,False,,False,True,False,False,3.0
2854,2854,2854,1031307,27.0,37.4,10.4,0.57,8.0,1.0,0.0,3.0,1.0,3.0,0.0,3.4,Medium,,29.0,8.4,3.0,1.75,,0.0,3.4,,False,,False,True,False,False,3.0
2855,2855,2855,1120407,27.0,37.8,10.8,0.57,8.0,1.0,1.0,2.0,0.0,4.0,0.0,3.4,Medium,,29.0,8.8,4.0,2.0,,0.0,3.4,,False,,False,True,False,False,4.0
2856,2856,2856,2021127,27.0,37.2,10.2,0.57,8.0,2.0,0.0,2.0,1.0,1.0,2.0,3.4,Medium,,29.0,8.2,3.0,2.75,,0.0,3.4,,False,,False,True,False,False,3.0
2857,2857,2857,4632,27.0,50.5,23.5,0.57,13.0,0.0,0.0,0.0,4.0,6.0,3.0,2.1,Rollish,,50.0,0.5,9.0,7.0,,1.0,1.6,,False,,False,False,False,True,9.0
2858,2858,2858,12732,27.0,50.5,23.5,0.57,13.0,0.0,0.0,1.0,2.0,7.0,3.0,2.1,Rollish,,50.0,0.5,10.0,7.0,,1.0,1.6,,False,,False,False,False,True,10.0
2859,2859,2859,6252,27.0,51.0,24.0,0.57,13.0,0.0,0.0,0.0,6.0,2.0,5.0,2.1,Rollish,,50.0,1.0,7.0,7.5,,1.0,1.6,,False,,False,False,False,True,7.0
2860,2860,2860,4551,27.0,50.6,23.6,0.57,14.0,0.0,0.0,0.0,4.0,5.0,5.0,1.9,Rollish,,50.0,0.6,10.0,8.5,,0.0,1.9,,False,,False,False,False,True,10.0
2861,2861,2861,5361,27.0,51.0,24.0,0.57,14.0,0.0,0.0,0.0,5.0,3.0,6.0,1.9,Rollish,,50.0,1.0,9.0,8.75,,0.0,1.9,,False,,False,False,False,True,9.0
2862,2862,2862,3001227,27.0,39.2,12.2,0.58,8.0,3.0,0.0,0.0,1.0,2.0,2.0,3.4,Low,,29.0,10.2,4.0,3.25,,0.0,3.4,,False,,False,False,True,False,4.0
2863,2863,2863,220416,27.0,39.9,12.9,0.58,9.0,0.0,2.0,2.0,0.0,4.0,1.0,3.0,Low,,36.0,3.9,5.0,3.0,,1.0,2.5,,False,,False,False,True,False,5.0
2864,2864,2864,301416,27.0,40.0,13.0,0.58,9.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,Low,,36.0,4.0,5.0,3.25,,1.0,2.5,,False,,False,False,True,False,5.0
2865,2865,2865,1201245,27.0,42.9,15.9,0.58,10.0,1.0,2.0,0.0,1.0,2.0,4.0,2.7,Low,,36.0,6.9,6.0,5.25,,0.0,2.7,,False,,False,False,True,False,6.0
2866,2866,2866,16134,27.0,45.1,18.1,0.58,11.0,0.0,0.0,1.0,6.0,1.0,3.0,2.5,Low,,43.0,2.1,4.0,5.0,,1.0,2.0,,False,,False,False,True,False,4.0
2867,2867,2867,220254,27.0,45.7,18.7,0.58,11.0,0.0,2.0,2.0,0.0,2.0,5.0,2.5,Low,,43.0,2.7,7.0,6.0,,1.0,2.0,,False,,False,False,True,False,7.0
2868,2868,2868,104343,27.0,46.1,19.1,0.58,12.0,0.0,1.0,0.0,4.0,3.0,4.0,2.3,Low,,43.0,3.1,7.0,6.5,,0.0,2.3,,False,,False,False,True,False,7.0
2869,2869,2869,2021208,27.0,35.3,8.3,0.58,7.0,2.0,0.0,2.0,1.0,2.0,0.0,3.9,Medium,,29.0,6.3,2.0,1.25,,1.0,3.4,,False,,False,True,False,False,2.0
2870,2870,2870,1023207,27.0,37.2,10.2,0.58,8.0,1.0,0.0,2.0,3.0,2.0,0.0,3.4,Medium,,29.0,8.2,2.0,1.75,,0.0,3.4,,False,,False,True,False,False,2.0
2871,2871,2871,201462,27.0,51.2,24.2,0.58,13.0,0.0,2.0,0.0,1.0,4.0,6.0,2.1,Rollish,,50.0,1.2,10.0,8.25,,1.0,1.6,,False,,False,False,False,True,10.0
2872,2872,2872,124026,27.0,39.3,12.3,0.59,9.0,0.0,1.0,2.0,4.0,0.0,2.0,3.0,Low,,36.0,3.3,2.0,3.0,,1.0,2.5,,False,,False,False,True,False,2.0
2873,2873,2873,2021046,27.0,41.5,14.5,0.59,9.0,2.0,0.0,2.0,1.0,0.0,4.0,3.0,Low,,36.0,5.5,4.0,4.25,,1.0,2.5,,False,,False,False,True,False,4.0
2874,2874,2874,114225,27.0,39.8,12.8,0.59,10.0,0.0,1.0,1.0,4.0,2.0,2.0,2.7,Low,,36.0,3.8,4.0,4.0,,0.0,2.7,,False,,False,False,True,False,4.0
2875,2875,2875,203325,27.0,41.5,14.5,0.59,10.0,0.0,2.0,0.0,3.0,3.0,2.0,2.7,Low,,36.0,5.5,5.0,4.25,,0.0,2.7,,False,,False,False,True,False,5.0
2876,2876,2876,1031145,27.0,42.2,15.2,0.59,10.0,1.0,0.0,3.0,1.0,1.0,4.0,2.7,Low,,36.0,6.2,5.0,4.75,,0.0,2.7,,False,,False,False,True,False,5.0
2877,2877,2877,31443,27.0,45.7,18.7,0.59,12.0,0.0,0.0,3.0,1.0,4.0,4.0,2.3,Low,,43.0,2.7,8.0,6.25,,0.0,2.3,,False,,False,False,True,False,8.0
2878,2878,2878,2022018,27.0,35.7,8.7,0.59,7.0,2.0,0.0,2.0,2.0,0.0,1.0,3.9,Medium,,29.0,6.7,1.0,1.5,,1.0,3.4,,False,,False,True,False,False,1.0
2879,2879,2879,2110308,27.0,36.0,9.0,0.59,7.0,2.0,1.0,1.0,0.0,3.0,0.0,3.9,Medium,,29.0,7.0,3.0,1.5,,1.0,3.4,,False,,False,True,False,False,3.0
2880,2880,2880,1113117,27.0,36.1,9.1,0.59,8.0,1.0,1.0,1.0,3.0,1.0,1.0,3.4,Medium,,29.0,7.1,2.0,2.25,,0.0,3.4,,False,,False,True,False,False,2.0
2881,2881,2881,2101317,27.0,37.7,10.7,0.59,8.0,2.0,1.0,0.0,1.0,3.0,1.0,3.4,Medium,,29.0,8.7,4.0,2.75,,0.0,3.4,,False,,False,True,False,False,4.0
2882,2882,2882,2200137,27.0,38.7,11.7,0.59,8.0,2.0,2.0,0.0,0.0,1.0,3.0,3.4,Medium,,29.0,9.7,4.0,3.5,,0.0,3.4,,False,,False,True,False,False,4.0
2883,2883,2883,33306,27.0,39.0,12.0,0.59,9.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,Medium,,36.0,3.0,3.0,2.25,,1.0,2.5,,False,,False,True,False,False,3.0
2884,2884,2884,34116,27.0,39.1,12.1,0.59,9.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,Medium,,36.0,3.1,2.0,2.5,,1.0,2.5,,False,,False,True,False,False,2.0
2885,2885,2885,112281,27.0,51.9,24.9,0.59,14.0,0.0,1.0,1.0,2.0,2.0,8.0,1.9,Rollish,,50.0,1.9,10.0,9.5,,0.0,1.9,,False,,False,False,False,True,10.0
2886,2886,2886,230136,27.0,40.1,13.1,0.6,9.0,0.0,2.0,3.0,0.0,1.0,3.0,3.0,Low,,36.0,4.1,4.0,3.5,,1.0,2.5,,False,,False,False,True,False,4.0
2887,2887,2887,2002416,27.0,40.8,13.8,0.6,9.0,2.0,0.0,0.0,2.0,4.0,1.0,3.0,Low,,36.0,4.8,5.0,3.5,,1.0,2.5,,False,,False,False,True,False,5.0
2888,2888,2888,1121055,27.0,42.9,15.9,0.6,10.0,1.0,1.0,2.0,1.0,0.0,5.0,2.7,Low,,36.0,6.9,5.0,5.25,,0.0,2.7,,False,,False,False,True,False,5.0
2889,2889,2889,2001444,27.0,46.6,19.6,0.6,11.0,2.0,0.0,0.0,1.0,4.0,4.0,2.5,Low,,43.0,3.6,8.0,6.25,,1.0,2.0,,False,,False,False,True,False,8.0
2890,2890,2890,15243,27.0,45.3,18.3,0.6,12.0,0.0,0.0,1.0,5.0,2.0,4.0,2.3,Low,,43.0,2.3,6.0,6.25,,0.0,2.3,,False,,False,False,True,False,6.0
2891,2891,2891,1012353,27.0,47.2,20.2,0.6,12.0,1.0,0.0,1.0,2.0,3.0,5.0,2.3,Low,,43.0,4.2,8.0,7.0,,0.0,2.3,,False,,False,False,True,False,8.0
2892,2892,2892,221307,27.0,37.0,10.0,0.6,8.0,0.0,2.0,2.0,1.0,3.0,0.0,3.4,Medium,,29.0,8.0,3.0,1.75,,0.0,3.4,,False,,False,True,False,False,3.0
2893,2893,2893,1032117,27.0,36.5,9.5,0.6,8.0,1.0,0.0,3.0,2.0,1.0,1.0,3.4,Medium,,29.0,7.5,2.0,2.0,,0.0,3.4,,False,,False,True,False,False,2.0
2894,2894,2894,1300227,27.0,38.6,11.6,0.6,8.0,1.0,3.0,0.0,0.0,2.0,2.0,3.4,Medium,,29.0,9.6,4.0,3.0,,0.0,3.4,,False,,False,True,False,False,4.0
2895,2895,2895,1014135,27.0,42.0,15.0,0.61,10.0,1.0,0.0,1.0,4.0,1.0,3.0,2.7,Low,,36.0,6.0,4.0,4.5,,0.0,2.7,,False,,False,False,True,False,4.0
2896,2896,2896,130344,27.0,45.4,18.4,0.61,11.0,0.0,1.0,3.0,0.0,3.0,4.0,2.5,Low,,43.0,2.4,7.0,5.5,,1.0,2.0,,False,,False,False,True,False,7.0
2897,2897,2897,2103018,27.0,35.8,8.8,0.61,7.0,2.0,1.0,0.0,3.0,0.0,1.0,3.9,Medium,,29.0,6.8,1.0,1.75,,1.0,3.4,,False,,False,True,False,False,1.0
2898,2898,2898,231027,27.0,37.1,10.1,0.61,8.0,0.0,2.0,3.0,1.0,0.0,2.0,3.4,Medium,,29.0,8.1,2.0,2.25,,0.0,3.4,,False,,False,True,False,False,2.0
2899,2899,2899,2013027,27.0,38.2,11.2,0.61,8.0,2.0,0.0,1.0,3.0,0.0,2.0,3.4,Medium,,29.0,9.2,2.0,2.75,,0.0,3.4,,False,,False,True,False,False,2.0
2900,2900,2900,114306,27.0,39.0,12.0,0.61,9.0,0.0,1.0,1.0,4.0,3.0,0.0,3.0,Medium,,36.0,3.0,3.0,2.5,,1.0,2.5,,False,,False,True,False,False,3.0
2901,2901,2901,203406,27.0,39.9,12.9,0.61,9.0,0.0,2.0,0.0,3.0,4.0,0.0,3.0,Medium,,36.0,3.9,4.0,2.75,,1.0,2.5,,False,,False,True,False,False,4.0
2902,2902,2902,21561,27.0,51.1,24.1,0.61,14.0,0.0,0.0,2.0,1.0,5.0,6.0,1.9,Rollish,,50.0,1.1,11.0,8.75,,0.0,1.9,,False,,False,False,False,True,11.0
2903,2903,2903,220335,27.0,42.1,15.1,0.62,10.0,0.0,2.0,2.0,0.0,3.0,3.0,2.7,Low,,36.0,6.1,6.0,4.5,,0.0,2.7,,False,,False,False,True,False,6.0
2904,2904,2904,1220118,27.0,34.7,7.7,0.62,7.0,1.0,2.0,2.0,0.0,1.0,1.0,3.9,Medium,,29.0,5.7,2.0,1.5,,1.0,3.4,,False,,False,True,False,False,2.0
2905,2905,2905,1211208,27.0,34.7,7.7,0.62,7.0,1.0,2.0,1.0,1.0,2.0,0.0,3.9,Medium,,29.0,5.7,2.0,1.25,,1.0,3.4,,False,,False,True,False,False,2.0
2906,2906,2906,2013108,27.0,35.7,8.7,0.62,7.0,2.0,0.0,1.0,3.0,1.0,0.0,3.9,Medium,,29.0,6.7,1.0,1.25,,1.0,3.4,,False,,False,True,False,False,1.0
2907,2907,2907,1301037,27.0,38.9,11.9,0.62,8.0,1.0,3.0,0.0,1.0,0.0,3.0,3.4,Medium,,29.0,9.9,3.0,3.25,,0.0,3.4,,False,,False,True,False,False,3.0
2908,2908,2908,2003307,27.0,38.6,11.6,0.62,8.0,2.0,0.0,0.0,3.0,3.0,0.0,3.4,Medium,,29.0,9.6,3.0,2.25,,0.0,3.4,,False,,False,True,False,False,3.0
